Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IMAGE 3.0.1,IMA15-TOT,World,Emissions|OC|AFOLU,Mt OC/yr,,20.41670227,21.68746758,20.84826207,22.26381898,19.10396242,17.76719201,16.77815908,16.71738422,16.2971352,16.23123077,,15.53492668,,14.97393429,,14.36724871,,13.28045928,,12.32845318
IMAGE 3.0.1,IMA15-TOT,World,Emissions|OC|Energy,Mt OC/yr,,10.56148884,11.40226185,11.51968461,10.1873,8.495462328,7.127395213,6.206105709,5.351408526,4.529256985,3.812715344,,3.050979435,,2.306726921,,1.68435545,,1.198610881,,0.845865559
IMAGE 3.0.1,IMA15-TOT,World,Emissions|Sulfur|AFOLU,Mt SO2/yr,,2.408801466,2.631269008,2.512139946,2.681488812,2.166846633,1.94872126,1.79444585,1.785120338,1.734747861,1.728859134,,1.656902499,,1.596981391,,1.536790468,,1.424982175,,1.326391473
IMAGE 3.0.1,IMA15-TOT,World,Emissions|Sulfur|Energy,Mt SO2/yr,,114.7903056,117.4391556,108.6527109,77.67861652,53.4441638,34.61880112,23.49663162,16.83280563,12.95245433,10.69084001,,9.521643639,,8.514987186,,7.132909968,,5.630294495,,4.305080508
IMAGE 3.0.1,IMA15-TOT,World,Emissions|CH4|Other,Mt CH4/yr,,0.347650111,0.357522309,0.478267312,0.515535116,0.516336083,0.513369322,0.411200106,0.287635714,0.184543997,0.096808061,,0.05963292,,0.066043504,,0.070215233,,0.069887303,,0.061298192
IMAGE 3.0.1,SSP1-19,World,Emissions|BC,Mt BC/yr,,10.16685009,10.42098045,,7.281272888,,3.990174055,,3.308902979,,2.538134098,,2.308984041,,2.174113035,,2.040056944,,1.907361984,,1.797451019
IMAGE 3.0.1,SSP1-19,World,Emissions|CH4,Mt CH4/yr,,318.3976135,347.8606873,,299.868988,,215.3845978,,178.9149933,,153.4219971,,144.2115936,,135.865799,,125.721199,,117.0791016,,109.7001038
IMAGE 3.0.1,SSP1-19,World,Emissions|CH4|AFOLU,Mt CH4/yr,,153.5838779,164.3500378,,152.9489651,,122.5556087,,106.0790319,,86.35182709,,82.00264704,,78.37832034,,74.40712166,,70.34221208,,66.40874946
IMAGE 3.0.1,SSP1-19,World,Emissions|CO,Mt CO/yr,,910.8715107,953.2949828,,737.3571166,,469.7345428,,468.1924336,,390.8580779,,370.2094523,,357.7247161,,337.0252838,,311.2412312,,289.2675374
IMAGE 3.0.1,SSP1-19,World,Emissions|NOx,Mt NO2/yr,,133.2525324,133.3055011,,112.4065514,,62.37810326,,46.32052272,,36.24500929,,33.59639536,,32.54036154,,30.99111775,,29.10889871,,28.35480282
IMAGE 3.0.1,SSP1-19,World,Emissions|OC,Mt OC/yr,,34.30796051,36.62892914,,29.28107071,,19.67069054,,19.58016014,,15.82301998,,15.12366962,,14.64031982,,13.91736031,,13.00656033,,12.27484035
IMAGE 3.0.1,SSP1-19,World,Emissions|Sulfur,Mt SO2/yr,,116.6484222,119.5822372,,77.31009674,,33.13130188,,18.77261925,,15.77899647,,14.51523018,,13.01337242,,10.97421169,,8.707670212,,6.544223785
IMAGE 3.0.1,SSP1-19,World,Emissions|CH4|Energy,Mt CH4/yr,,112.6108676,127.4251815,,89.09638646,,44.37272278,,28.8216228,,22.75832846,,18.35665161,,14.72383462,,9.978460912,,6.375873142,,3.856236288
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|BC,Mt BC/yr,,6.9539232,6.9888227,,5.7809789,,4.1753875,,3.4077464,,2.7963514,,2.3248596,,1.8174823,,1.3534872,,0.9995018,,0.9369384
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|CH4,Mt CH4/yr,,334.3593013,325.2874122,,328.0874022,,238.4159108,,198.3838002,,169.9635342,,147.5468773,,128.9345015,,115.8014905,,106.1449909,,100.1527522
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|CH4|AFOLU,Mt CH4/yr,,147.7614517,149.3938373,,152.6364363,,132.5963759,,115.5970121,,101.5895001,,90.4038877,,82.7180746,,77.4763653,,73.6130721,,70.4899464
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|CO,Mt CO/yr,,887.1109206,855.7839941,,758.6950226,,580.359342,,464.3137729,,362.8956086,,293.3460265,,240.174162,,196.4954189,,165.266663,,152.5641776
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|NOx,Mt NO2/yr,,118.099896,113.0098844,,102.4312637,,71.7009253,,58.0094155,,52.0581908,,49.8679608,,49.260721,,49.1257269,,47.1883162,,45.2864583
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|OC,Mt OC/yr,,33.5925764,32.8759081,,28.9788564,,21.8251502,,17.9806773,,14.7518836,,11.8233515,,9.4381191,,7.2698673,,5.6198831,,5.2413343
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|Sulfur,Mt SO2/yr,,106.5258449,98.0319706,,71.6487661,,30.284412,,22.3002166,,19.1893372,,16.3040056,,14.6636882,,13.8148462,,12.9532777,,12.3237472
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_cost100,World,Emissions|BC,Mt BC/yr,6.908072989,7.051521046,7.096967133,,5.923081598,,3.98026307,,3.37389312,,2.85613129,,2.409186407,,1.966447491,,1.495878888,,1.13508853,,1.07534571
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_cost100,World,Emissions|CH4,Mt CH4/yr,309.867575,333.8354335,326.4455547,,331.4878239,,224.5780054,,197.0140409,,168.0186638,,142.6263601,,126.6057516,,114.496157,,105.5538177,,99.29846126
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_cost100,World,Emissions|CO,Mt CO/yr,859.4526603,892.3366775,861.1360958,,785.0886618,,528.3004102,,430.0059034,,355.8309624,,291.0519008,,243.0820038,,201.3573289,,173.4451771,,162.4030733
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_cost100,World,Emissions|NOx,Mt NO2/yr,112.1667337,119.5270868,114.3600526,,106.2390243,,71.48833974,,58.74952822,,53.91977354,,51.58647174,,50.34434776,,48.5652733,,45.92460394,,43.59591897
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_cost100,World,Emissions|OC,Mt OC/yr,34.54351753,33.99336106,33.30690095,,30.59983034,,19.78550156,,16.78494596,,14.39997194,,11.72896164,,9.56793946,,7.578569002,,6.069088301,,5.730494498
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_cost100,World,Emissions|Sulfur,Mt SO2/yr,92.15418261,108.5628475,99.94693849,,72.15174913,,30.72933761,,23.16697177,,20.29773511,,17.34467322,,16.38555187,,15.6383262,,14.89647812,,14.16002387
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_full,World,Emissions|BC,Mt BC/yr,6.908072989,7.051521046,7.096967133,,5.923081598,,3.98400084,,3.375804101,,2.864533578,,2.413843855,,1.977829238,,1.499505402,,1.138313929,,1.077235877
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_full,World,Emissions|CH4,Mt CH4/yr,309.867575,333.8354335,326.4455547,,331.4878239,,223.9033734,,196.9544085,,168.3147399,,142.843124,,126.7981385,,114.7070285,,105.6974229,,99.49615553
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_full,World,Emissions|CO,Mt CO/yr,859.4526603,892.3366775,861.1360958,,785.0886618,,529.0203462,,430.302257,,356.1059337,,291.2781888,,243.0782442,,202.016238,,173.8870201,,162.3492164
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_full,World,Emissions|NOx,Mt NO2/yr,112.1667337,119.5270868,114.3600526,,106.2390243,,71.59472216,,58.74859306,,54.07190632,,51.84286239,,50.58320566,,48.61416775,,45.94750374,,43.66857989
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_full,World,Emissions|OC,Mt OC/yr,34.54351753,33.99336106,33.30690095,,30.59983034,,19.78368594,,16.77758649,,14.39788086,,11.73098835,,9.572081778,,7.584119651,,6.077377901,,5.731781974
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_full,World,Emissions|Sulfur,Mt SO2/yr,92.15418261,108.5628475,99.94693849,,72.15174913,,30.77639129,,23.14877584,,20.32428558,,17.32428622,,16.37901889,,15.64220053,,14.89130592,,14.16466001
MESSAGE-GLOBIOM 1.0,SSP1-19,World,Emissions|BC,Mt BC/yr,,6.897868026,6.899604245,,4.933527482,,3.219918979,,2.084726218,,1.644078592,,1.481028442,,1.381105106,,1.278914516,,1.104350648,,0.957063784
MESSAGE-GLOBIOM 1.0,SSP1-19,World,Emissions|CH4,Mt CH4/yr,,334.2333486,325.3495192,,299.139266,,231.4520982,,190.4762925,,161.8234603,,145.1728558,,127.6310142,,106.4016657,,86.75182576,,72.4267456
MESSAGE-GLOBIOM 1.0,SSP1-19,World,Emissions|CH4|AFOLU,Mt CH4/yr,,146.8904091,148.4032387,,128.3761484,,118.3502602,,109.1155505,,98.65384911,,88.36433242,,78.96356688,,69.94485423,,62.04913226,,54.7607928
MESSAGE-GLOBIOM 1.0,SSP1-19,World,Emissions|CO,Mt CO/yr,,867.1100365,829.9410819,,643.6168473,,480.4146425,,351.7785602,,267.8931154,,224.4232035,,193.1611637,,163.7201055,,139.8233952,,119.8682976
MESSAGE-GLOBIOM 1.0,SSP1-19,World,Emissions|NOx,Mt NO2/yr,,117.9044089,111.4379529,,82.68853578,,64.58506301,,49.57604267,,37.16916714,,32.43558402,,30.63146702,,28.76631079,,28.0383127,,27.29333155
MESSAGE-GLOBIOM 1.0,SSP1-19,World,Emissions|OC,Mt OC/yr,,32.78872371,31.6881368,,25.26699,,18.1942306,,13.43157844,,11.38986455,,9.804803631,,8.503007794,,7.336532478,,6.293266521,,5.429215027
MESSAGE-GLOBIOM 1.0,SSP1-19,World,Emissions|Sulfur,Mt SO2/yr,,108.3890841,100.3404546,,59.02718354,,34.288418,,22.51632761,,15.72006678,,14.10355079,,12.98234696,,11.54920691,,10.1919037,,9.274652772
MESSAGE-GLOBIOM 1.0,SSP1-19,World,Emissions|CH4|Energy,Mt CH4/yr,,96.7090716,104.476218,,92.2586423,,49.5148043,,35.2710435,,29.3925373,,27.386229,,23.2746912,,15.1047726,,7.3016293,,3.7468517
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Emissions|BC,Mt BC/yr,,6.897883478,7.033091277,,5.953591323,,5.042781739,,4.466716897,,3.953877102,,3.492771759,,2.978596352,,2.456218273,,2.022745691,,1.882178557
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Emissions|CH4,Mt CH4/yr,,334.2594117,325.8025452,,329.6535424,,267.6575185,,219.9274489,,192.0422204,,169.0659854,,146.7248379,,127.4541507,,112.9989254,,103.2371543
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Emissions|CH4|AFOLU,Mt CH4/yr,,146.8902395,149.5483113,,151.9378312,,151.2333454,,132.0422178,,115.8344,,102.1010052,,92.03323154,,83.27174132,,75.61662043,,68.89856018
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Emissions|CO,Mt CO/yr,,867.0978716,849.7972562,,786.6928319,,715.8870034,,623.9615447,,533.5083474,,471.4498497,,415.2157348,,361.6938989,,323.4078505,,303.4707448
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Emissions|NOx,Mt NO2/yr,,117.898654,111.8979953,,103.5905531,,79.80227951,,62.59887492,,53.91290889,,50.98252306,,48.50941672,,46.1600855,,43.66990339,,41.74036734
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Emissions|OC,Mt OC/yr,,32.78842045,32.77976272,,30.23432379,,28.23797494,,25.95821903,,23.56125983,,21.05604623,,18.50996501,,15.92853534,,14.01126177,,13.20955813
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Emissions|Sulfur,Mt SO2/yr,,108.4973942,100.0183401,,76.40600859,,39.25757169,,27.40772292,,24.64965226,,23.01566831,,20.83820529,,18.93820174,,17.201823,,16.08787823
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Emissions|CH4|Energy,Mt CH4/yr,,96.7494372,104.6994162,,100.0976203,,54.4275652,,41.6898308,,37.4941748,,32.8270229,,23.7293211,,16.7096289,,13.5353218,,13.5323874
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand,World,Emissions|BC,Mt BC/yr,6.908072986,7.051521066,7.096967123,,6.00568661,,2.411573209,,1.850479237,,1.586765576,,1.460994362,,1.373824992,,1.271584767,,1.183843661,,1.076978783
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand,World,Emissions|CH4,Mt CH4/yr,309.8701536,334.5731727,327.919068,,332.9353005,,220.5706407,,180.920245,,144.5045724,,127.7630361,,117.2521928,,109.2133823,,101.6837768,,94.27192984
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand,World,Emissions|CH4|AFOLU,Mt CH4/yr,146.127329,148.4991856,150.8673558,,157.9207567,,114.7460852,,107.1515111,,101.6058017,,96.51845926,,92.00235266,,87.92285905,,83.55139375,,78.43189389
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand,World,Emissions|CO,Mt CO/yr,859.4526526,892.3366766,861.1360921,,764.197962,,359.3584882,,294.2882495,,252.6089506,,231.7860293,,214.5131943,,199.1150876,,185.2646204,,166.6686573
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand,World,Emissions|NOx,Mt NO2/yr,112.1667334,119.5270866,114.3600528,,103.8894903,,63.49205128,,46.72909859,,41.39337566,,39.74213443,,38.0880301,,36.96746096,,35.74767793,,33.99602207
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand,World,Emissions|OC,Mt OC/yr,34.54351736,33.99336132,33.3069011,,30.08230079,,12.07344972,,10.50365875,,9.516046735,,8.89333889,,8.500233557,,8.026932225,,7.631427407,,7.008120615
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand,World,Emissions|Sulfur,Mt SO2/yr,92.15418255,108.5628476,99.94693851,,71.72802144,,37.11270128,,22.4219589,,17.46653346,,16.33150569,,14.98400135,,14.1613652,,13.32329505,,12.45260326
POLES ADVANCE,ADVANCE_2020_1.5C-2100,World,Emissions|CH4,Mt CH4/yr,,313.298,339.2199048,359.4504048,361.2939524,245.491381,171.0883095,140.9825952,125.8315595,117.4318214,111.9305952,108.2852381,104.8598571,102.4049286,101.0631548,100.1924167,99.61209524,98.93804762,99.1157619,99.00848214,98.48836905
POLES ADVANCE,ADVANCE_2020_1.5C-2100,World,Emissions|CH4|AFOLU,Mt CH4/yr,,142.1919405,147.515869,152.1450238,157.1981667,130.9040119,105.021869,91.11034524,88.22389286,86.63818452,85.33520833,84.49579762,83.44344048,82.99304167,82.62289286,82.15297619,81.80593452,81.58585119,81.75982738,81.90366071,82.27276786
POLES ADVANCE,ADVANCE_2020_1.5C-2100,World,Emissions|Sulfur,Mt SO2/yr,,108.6278906,93.7043125,94.54620313,93.0956875,73.09625,44.17114063,33.57223828,26.23280664,23.29814648,21.7360918,20.10197461,18.1927168,16.39714063,14.54271582,13.28924512,11.77832617,10.03593164,7.951456055,5.880277832,4.185021484
REMIND 1.5,EMC_Def_100$,World,Emissions|BC,Mt BC/yr,,8.121999741,8.331000328,,6.203000069,,4.796000004,,3.690999985,,2.969000101,,2.733999968,,2.494999886,,2.387000084,,2.369999886,,2.299999952
REMIND 1.5,EMC_Def_100$,World,Emissions|CH4,Mt CH4/yr,,333.6149902,378.6830139,,324.3729858,,263.1019897,,251.973999,,234.0339966,,235.552002,,238.2120056,,235.3390045,,223.8350067,,209.2740021
REMIND 1.5,EMC_Def_100$,World,Emissions|CO,Mt CO/yr,,1060.262329,1029.406616,,981.2321777,,924.5438232,,876.2409058,,818.6513062,,777.9168701,,711.8659058,,663.3660278,,636.3984985,,607.3897095
REMIND 1.5,EMC_Def_100$,World,Emissions|NOx,Mt NO2/yr,,105.363327,105.8506012,,96.15576935,,81.85108185,,73.83558655,,69.68704224,,73.50504303,,73.40318298,,65.7372818,,58.9499855,,50.42060089
REMIND 1.5,EMC_Def_100$,World,Emissions|OC,Mt OC/yr,,38.1590004,38.1629982,,34.55099869,,30.34000015,,25.52400017,,22.86599922,,22.69199944,,21.38400078,,20.78700066,,20.9109993,,20.35199928
REMIND 1.5,EMC_Def_100$,World,Emissions|Sulfur,Mt SO2/yr,,123.9800034,134.1499939,,95.72200012,,44.91999817,,24.2140007,,17.57299995,,13.4090004,,11.07900047,,9.397999763,,7.900000095,,7.25
REMIND 1.5,EMC_LimSW_100$,World,Emissions|BC,Mt BC/yr,,8.121999741,8.331000328,,6.203999996,,4.802000046,,3.703000069,,3.000999928,,2.779000044,,2.538000107,,2.434000015,,2.407000065,,2.325999975
REMIND 1.5,EMC_LimSW_100$,World,Emissions|CH4,Mt CH4/yr,,333.6149902,378.6830139,,325.7780151,,269.4299927,,259.8179932,,239.9190063,,240.7510071,,241.9750061,,237.9389954,,225.6620026,,210.279007
REMIND 1.5,EMC_LimSW_100$,World,Emissions|CO,Mt CO/yr,,1060.262329,1029.406616,,981.2321777,,924.5438232,,876.2409058,,818.6513062,,777.9168701,,711.8659058,,663.3660278,,636.3984985,,607.3897095
REMIND 1.5,EMC_LimSW_100$,World,Emissions|NOx,Mt NO2/yr,,105.363327,105.8506012,,96.15576935,,81.85108185,,73.83558655,,69.68704224,,73.50504303,,73.40318298,,65.7372818,,58.9499855,,50.42060089
REMIND 1.5,EMC_LimSW_100$,World,Emissions|OC,Mt OC/yr,,38.1590004,38.1629982,,34.55400085,,30.3560009,,25.56299973,,22.95599937,,22.80900002,,21.49099922,,20.89699936,,20.99900055,,20.41200066
REMIND 1.5,EMC_LimSW_100$,World,Emissions|Sulfur,Mt SO2/yr,,123.9800034,134.1499939,,95.98600006,,45.2879982,,25.14599991,,19.91399956,,16.68000031,,13.5,,11.47099972,,9.463000298,,8.180000305
REMIND 1.5,EMC_NucPO_100$,World,Emissions|BC,Mt BC/yr,,8.121999741,8.331000328,,6.196000099,,4.793000221,,3.691999912,,2.971999884,,2.736000061,,2.496000051,,2.388000011,,2.369999886,,2.299999952
REMIND 1.5,EMC_NucPO_100$,World,Emissions|CH4,Mt CH4/yr,,333.6149902,378.6830139,,324.7619934,,266.5830078,,253.1600037,,233.4980011,,235.1759949,,237.9799957,,235.0359955,,223.6419983,,209.2109985
REMIND 1.5,EMC_NucPO_100$,World,Emissions|CO,Mt CO/yr,,1060.262329,1029.406616,,981.2321777,,924.5438232,,876.2409058,,818.6513062,,777.9168701,,711.8659058,,663.3660278,,636.3984985,,607.3897095
REMIND 1.5,EMC_NucPO_100$,World,Emissions|NOx,Mt NO2/yr,,105.363327,105.8506012,,96.15576935,,81.85108185,,73.83558655,,69.68704224,,73.50504303,,73.40318298,,65.7372818,,58.9499855,,50.42060089
REMIND 1.5,EMC_NucPO_100$,World,Emissions|OC,Mt OC/yr,,38.1590004,38.1629982,,34.53699875,,30.33099937,,25.52700043,,22.87100029,,22.6970005,,21.38500023,,20.78800011,,20.9109993,,20.35199928
REMIND 1.5,EMC_NucPO_100$,World,Emissions|Sulfur,Mt SO2/yr,,123.9800034,134.1499939,,95.9940033,,45.26599884,,24.8239994,,18.29999924,,14.19699955,,11.39999962,,9.449000359,,7.901000023,,7.25
REMIND 1.5,EMC_lowEI_100$,World,Emissions|BC,Mt BC/yr,,8.121999741,8.331000328,,6.143000126,,4.755000114,,3.638999939,,2.920000076,,2.707999945,,2.483999968,,2.377000093,,2.362999916,,2.295000076
REMIND 1.5,EMC_lowEI_100$,World,Emissions|CH4,Mt CH4/yr,,333.6149902,378.6830139,,321.8070068,,260.4599915,,250.0110016,,232.1609955,,234.4830017,,237.8890076,,234.6629944,,223.5440063,,209.5449982
REMIND 1.5,EMC_lowEI_100$,World,Emissions|CO,Mt CO/yr,,1060.262329,1029.406616,,981.2321777,,924.5438232,,876.2409058,,818.6513062,,777.9168701,,711.8659058,,663.3660278,,636.3984985,,607.3897095
REMIND 1.5,EMC_lowEI_100$,World,Emissions|NOx,Mt NO2/yr,,105.363327,105.8506012,,96.15576935,,81.85108185,,73.83558655,,69.68704224,,73.50504303,,73.40318298,,65.7372818,,58.9499855,,50.42060089
REMIND 1.5,EMC_lowEI_100$,World,Emissions|OC,Mt OC/yr,,38.1590004,38.1629982,,34.37799835,,30.22200012,,25.375,,22.71999931,,22.61400032,,21.36100006,,20.77099991,,20.89900017,,20.34399986
REMIND 1.5,EMC_lowEI_100$,World,Emissions|Sulfur,Mt SO2/yr,,123.9800034,134.1499939,,92.46499634,,42.36000061,,21.92000008,,15.42000008,,11.85999966,,9.878000259,,8.517000198,,7.512000084,,7.047999859
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|BC,Mt BC/yr,,8.0567,8.581,9.1244,8.8768,8.1006,7.1899,6.179,5.3625,4.5446,3.825,3.6549,3.5352,,3.3249,,3.1137,,2.9257,,2.837
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|CH4,Mt CH4/yr,,332.0245,377.0226,424.9628,404.2283,322.9083,263.1263,240.1074,229.5968,222.3753,213.0524,214.9325,214.3146,,209.3339,,201.8101,,190.9194,,175.3833
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|CH4|AFOLU,Mt CH4/yr,,157.5003,181.6203,201.6234,204.5662,195.7558,192.2569,189.4602,187.0962,185.4164,181.1218,184.2896,185.3953,,184.5141,,180.9719,,172.7165,,158.6421
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|CO,Mt CO/yr,,771.5953,820.5367,848.1963,791.4723,746.1966,684.9884,617.8169,557.3499,504.8087,458.675,457.3716,461.2081,,465.462,,467.7046,,461.6672,,457.9068
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|NOx,Mt NO2/yr,,107.8303,117.057,121.771,118.8296,105.3333,89.6464,75.8974,65.7094,57.8443,50.7202,48.3526,47.7464,,46.3103,,44.0633,,42.4972,,41.0962
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|OC,Mt OC/yr,,31.036,30.862,31.0424,28.5167,27.366,25.983,24.4622,23.1358,22.1071,21.2201,21.0953,21.1029,,21.0627,,20.9446,,20.5135,,20.2241
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|Sulfur,Mt SO2/yr,,81.6912,86.3693,87.8623,80.0358,60.2696,44.7624,32.6876,26.8332,22.2989,17.8896,16.8789,15.9486,,14.6431,,13.5135,,12.6783,,11.8429
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|BC|AFOLU,Mt BC/yr,,2.2073,2.2141,2.2623,2.0388,2.0546,2.0712,2.0895,2.1076,2.1493,2.1907,2.2594,2.3284,,2.4234,,2.4755,,2.4569,,2.4342
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|BC|Energy,Mt BC/yr,,5.3352,5.9072,6.4497,6.4728,5.721,4.8339,3.8402,3.0411,2.2102,1.4777,1.2596,1.0917,,0.8175,,0.5775,,0.4255,,0.3718
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|CH4|Energy,Mt CH4/yr,,116.1711,132.1795,153.7467,130.3737,70.4961,35.7592,23.7433,17.8197,14.7942,12.7232,11.3227,9.5715,,5.671,,2.2441,,0.464,,0.0818
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|CO|AFOLU,Mt CO/yr,,360.0808,364.132,372.4165,331.4957,334.7211,338.3919,342.1084,345.8246,354.5665,363.3083,378.3872,393.4651,,414.7617,,427.8222,,427.2574,,425.9657
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|CO|Energy,Mt CO/yr,,411.3577,456.2543,475.6083,459.7842,411.2614,346.3609,275.4791,211.3021,150.0247,95.1547,78.7789,67.5441,,50.5133,,39.7064,,34.244,,31.7849
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|NOx|AFOLU,Mt NO2/yr,,18.2325,18.4873,19.1399,16.4194,16.6267,16.842,17.0403,17.2377,17.6241,18.0103,18.6472,19.2841,,20.2923,,20.797,,20.7633,,20.6171
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|NOx|Energy,Mt NO2/yr,,89.4216,98.41,102.4866,102.2809,88.5905,72.7015,58.7652,48.3908,40.1483,32.6469,29.6492,28.4128,,25.979,,23.2357,,21.71,,20.4603
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|OC|AFOLU,Mt OC/yr,,18.1943,17.856,18.2256,16.5233,16.6485,16.7836,16.927,17.0702,17.3992,17.7282,18.2796,18.8306,,19.5966,,20.0329,,19.9248,,19.7877
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|OC|Energy,Mt OC/yr,,9.6573,10.1604,10.2715,9.7483,8.7298,7.469,6.0199,4.7654,3.5781,2.5326,1.9845,1.5693,,0.9572,,0.5473,,0.3304,,0.2549
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|Sulfur|AFOLU,Mt SO2/yr,,2.2515,2.217,2.2626,1.9827,1.9942,2.0087,2.0242,2.0386,2.0734,2.1087,2.1669,2.2249,,2.3055,,2.3503,,2.3361,,2.3188
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|Sulfur|Energy,Mt SO2/yr,,78.7193,83.4391,84.8645,77.296,57.4952,41.9504,29.9328,24.1367,19.6394,15.2666,14.2128,13.2396,,11.8826,,10.7366,,9.9433,,9.1524
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|CH4|Other,Mt CH4/yr,,58.3531,63.2228,69.5927,69.2885,56.6565,35.1101,26.9039,24.6808,22.1647,19.2074,19.3202,19.3478,,19.1487,,18.594,,17.7389,,16.6594
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|BC|Other,Mt BC/yr,,0.5106,0.4561,0.4079,0.3597,0.3186,0.2775,0.2432,0.2089,0.1816,0.1542,0.1336,0.113,,0.082,,0.0588,,0.0416,,0.0295
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|NOx|Other,Mt NO2/yr,,0.1762,0.1596,0.1444,0.1292,0.116,0.1028,0.0918,0.0808,0.0718,0.0629,0.0561,0.0494,,0.0389,,0.0305,,0.0239,,0.0187
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|OC|Other,Mt OC/yr,,3.1844,2.8455,2.5453,2.2451,1.9877,1.7303,1.5153,1.3003,1.1298,0.9593,0.8311,0.703,,0.5088,,0.3644,,0.2583,,0.1815
REMIND 1.7,CEMICS-1.5-CDR12,World,Emissions|Sulfur|Other,Mt SO2/yr,,0.6621,0.6621,0.6901,0.7182,0.7462,0.7742,0.7053,0.6364,0.5676,0.4987,0.4857,0.4727,,0.4467,,0.4207,,0.3947,,0.3687
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|BC,Mt BC/yr,,8.0567,8.581,9.1244,8.8768,7.4984,6.478,5.389,4.683,4.1094,3.5845,3.4236,3.3155,,3.1548,,3.0054,,2.8769,,2.7937
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|CH4,Mt CH4/yr,,332.0245,377.0226,424.9628,404.2283,309.1113,252.5066,230.0036,222.0668,215.8972,206.7149,208.6552,208.6731,,205.4561,,199.9974,,190.5768,,175.3384
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|CH4|AFOLU,Mt CH4/yr,,157.5003,181.6203,201.6234,204.5662,195.4971,191.7797,189.4602,187.0962,185.4164,181.1218,184.2896,185.3953,,184.5141,,180.9719,,172.7165,,158.6421
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|CO,Mt CO/yr,,771.5953,820.5367,848.1963,791.4723,733.8586,658.7998,582.5642,528.7212,486.7665,449.5401,450.7869,455.0641,,461.7724,,464.6811,,458.9771,,454.9573
